movieId,title,year,genres,rating,sentiment
163645,Hacksaw Ridge (2016),2016,Drama|War,3.9,-39.300000000000075
163647,Archivo 253 (2015),2015,Horror,2.6,0.0
163649,Fairlane Road (2016),2016,Horror|Mystery|Thriller,4.0,0.0
163651,Night of the Wild (2015),2015,Horror|Thriller,4.5,-1.7000000000000002
163653,David Cross: Making America Great Again (2016),2016,Comedy,3.2,1.2000000000000002
163655,Espace détente (2005),2005,Comedy,3.0,0.0
163659,Paanch (2003),2003,(no genres listed),4.0,-0.5
163661,Rat Fever (2012),2012,Drama,2.0,0.0
163663,Other People (2016),2016,Drama,3.5,-1.9999999999999998
163667,Travis (2004),2004,(no genres listed),2.0,0.0
163669,Out of My Hand (2015),2015,Drama,4.0,-0.6
163675,Kill (2008),2008,(no genres listed),2.5,0.0
163677,Ode (1999),1999,(no genres listed),2.8,0.0
163681,Mostly Ghostly 3: One Night in Doom House (2016),2016,Children|Fantasy|Horror,2.8,-0.8
163683,Getulio (2014),2014,Drama,3.5,0.0
163685,The Star of Bethlehem (2007),2007,Documentary,5.0,0.3
163687,The Black Test Car (1962),1962,Action|Drama|Thriller,4.0,-1.9
163691,City 40 (2016),2016,Documentary,3.2,-0.4
163695,The King of Pigs (2011),2011,Animation,3.8,-0.5
163699,Fall of Ming (2013),2013,Drama,3.8,0.0
163701,Siccin 3: Cürmü Ask (2016),2016,Horror,0.9,0.0
163713,Rampage: Capital Punishment (2014),2014,Action|Crime|Thriller,3.1,0.0
163715,Rampage: President Down (2016),2016,Action|Crime|Thriller,2.7,-0.3
163719,Me Too (2012),2012,Drama,3.2,0.0
163725,A Man Named John (1965),1965,Drama,3.5,0.0
163731,Dirty Hands (1975),1975,Crime|Thriller,3.8,-1.2999999999999998
163733,Breakthrough (1979),1979,Drama,2.5,-1.2
163741,That Summer of White Roses (1989),1989,(no genres listed),3.0,-1.2
163751,Shiloh 2: Shiloh Season (1999),1999,Children|Drama,2.5,0.7
163757,Final Flesh (2009),2009,Drama|Horror,3.5,0.0
163759,Gringuito (1998),1998,Drama,2.5,0.0
163761,John Henry (2000),2000,Animation|Children|Drama,3.4,0.0
163763,Lorenzo (2004),2004,Animation|Children|Comedy,3.2,0.0
163765,How to Hook Up Your Home Theater (2007),2007,Animation|Comedy,3.3,0.0
163767,Tick Tock Tale (2010),2010,Animation,3.8,0.0
163771,For the Love of Spock (2016),2016,Documentary,3.4,0.0
163773,Los Punks: We Are All We Have (2016),2016,Documentary,3.2,0.0
163781,Hail the Judge (1994),1994,Comedy,3.0,-0.7
163783,Summer of 8 (2016),2016,Comedy|Drama,3.2,0.5
163789,Bogart: The Untold Story (1997),1997,Documentary,3.0,0.0
163799,Salam Neighbor (2015),2015,Documentary,4.0,-0.19999999999999996
163801,Lovely Man (2011),2011,Drama,3.5,0.0
163805,My Lonely Me (2015),2015,Drama,2.5,0.0
163807,The Most Beautiful Day (2016),2016,Comedy|Drama,3.8,-0.4
163809,Over the Garden Wall (2013),2013,Adventure|Animation|Drama,4.2,2.5
163813,Going Down in Morocco (1989),1989,Comedy,3.2,0.3
163817,The Vanished Elephant (2014),2014,Mystery|Thriller,3.0,-0.4
163819,El Paso (1949),1949,Western,1.5,-0.6
163823,The Perfect Specimen (1937),1937,Comedy|Romance,4.0,0.8999999999999999
163839,Cuban Rebel Girls (1959),1959,(no genres listed),0.5,0.0
163861,"Joe Smith, American (1942)",1942,Crime|Thriller,2.5,-0.39999999999999997
163863,Nazi Agent (1942),1942,Thriller,3.0,0.0
163865,One Crowded Night (1940),1940,Drama,2.5,0.0
163881,Losing the North (2015),2015,Comedy,2.7,-1.0
163883,Take Me to the River (2014),2014,Documentary,3.8,0.0
163885,Tammy Tell Me True (1961),1961,Comedy|Romance,3.8,0.6
163887,The Good Humor Man (1950),1950,Adventure|Comedy|Crime,3.0,-0.7
163893,The Scarf (1951),1951,Drama|Mystery|Thriller,2.5,0.2
163909,Divines (2016),2016,Drama,3.9,1.2999999999999998
163911,USS Indianapolis: Men of Courage (2016),2016,Action|War,2.7,0.5000000000000001
163913,Devil's Bride (2016),2016,Drama,3.0,-0.4
163915,The Raffle (1991),1991,Drama,2.8,0.0
163917,São Jorge (2016),2016,(no genres listed),3.3,-0.4
163919,The Speak (2011),2011,Horror,1.5,-0.6
163923,Jules and Dolores (2016),2016,Comedy,2.9,0.0
163925,"Wings, Legs and Tails (1986)",1986,Animation|Comedy,3.7,0.0
163929,By Hook or by Crook (2001),2001,Crime|Drama|Romance,3.0,0.0
163931,Billy Lynn's Long Halftime Walk (2016),2016,Drama|War,3.0,-4.2
163933,Bury Me an Angel (1972),1972,Action|Drama,3.0,-1.2
163935,Born in Heinola (2016),2016,Drama,3.3,0.4
163937,Blair Witch (2016),2016,Horror|Thriller,2.6,-1.0
163939,Transpecos (2016),2016,Thriller,2.9,-0.3
163941,The Hollars (2016),2016,Children|Comedy|Drama,3.4,0.3
163943,Olmo and the Seagull (2014),2014,Documentary|Drama,4.0,0.0
163947,Anton Corbijn Inside Out (2012),2012,Documentary,2.8,0.0
163949,The Beatles: Eight Days a Week - The Touring Years (2016),2016,Documentary,3.8,0.0
163951,Kickboxer: Vengeance (2016),2016,Action|Drama,2.4,0.0
163953,Naked (2014),2014,Documentary,2.8,0.0
163955,The Promise (2016),2016,Drama|Romance,3.4,1.7000000000000002
163959,Loving (2016),2016,Drama,3.4,-2.4
163961,After the Apocalypse (2004),2004,Drama|Sci-Fi,1.5,0.0
163965,Miss Stevens (2016),2016,Comedy,3.2,0.10000000000000003
163967,The Erotic Misadventures of the Invisible Man (2003),2003,(no genres listed),1.5,0.0
163971,Christine (2016),2016,Drama,3.4,-2.3
163977,The End of Time (2012),2012,(no genres listed),3.8,0.0
163979,Silicon Cowboys (2016),2016,Documentary,3.5,0.3
163981,31 (2016),2016,Horror,2.9,-1.7
163983,Comedy Central Roast of Rob Lowe (2016),2016,Comedy,3.6,0.7000000000000001
163985,ARQ (2016),2016,Sci-Fi|Thriller,3.2,-1.0
163991,What Remains (2005),2005,Documentary,3.7,-0.6
163993,Tell Me How I Die (2016),2016,(no genres listed),2.2,-0.39999999999999997
163995,The Adventures of Scamper the Penguin (1986),1986,Animation|Children,3.6,0.3
163997,Eveready Harton in Buried Treasure (1929),1929,Animation,2.5,-0.6
163999,The House of Ghosts (1908),1908,Horror,3.6,-0.5
164003,Swamp Devil (2008),2008,Horror|Sci-Fi,1.0,0.0
164007,More Things That Happened (2007),2007,Drama|Mystery,2.9,0.0
164013,Herostratus (1967),1967,Drama,4.0,-0.7
164015,The Impossible Convicts (1906),1906,Comedy|Crime,2.9,-0.6
164021,Nightlife (2015),2015,Drama,3.2,0.0
164023,Life Is a Trumpet (2015),2015,Comedy|Drama,3.8,0.0
164025,Burn Burn Burn (2015),2015,(no genres listed),3.2,-0.8999999999999998
164027,Finding Altamira (2016),2016,Drama,2.8,0.0
164029,Broken Vows (2016),2016,Thriller,3.8,-0.3
164037,The Candy Tangerine Man (1975),1975,Action|Drama,3.5,0.0
164039,Return of the Atom (2015),2015,Documentary,2.8,0.0
164043,Desculpe o Transtorno (2016),2016,Comedy,3.2,0.0
164047,Horton Hears a Who! (1970),1970,Animation|Children,3.6,0.0
164049,Horton Hatches the Egg (1942),1942,Animation|Comedy,4.1,0.0
164067,She and I (2015),2015,Comedy|Romance,2.8,0.0
164069,Assolo (2016),2016,Comedy,2.8,0.0
164071,The Confessions (2016),2016,Drama,3.1,0.0
164077,Cat Girl (1957),1957,Horror,0.5,0.0
164081,Tell Me (1980),1980,Documentary,3.2,0.0
164083,Desires (1977),1977,Drama|Fantasy,3.0,0.0
164085,The Medusa Raft (1980),1980,Drama,3.0,0.0
164095,The Herb of the Rat (2008),2008,Action|Drama|Thriller,1.5,0.0
164103,Most Likely to Die (2015),2015,Horror,2.0,-0.5
164105,The Automatic Hate (2015),2015,Comedy|Drama,3.0,0.4
164107,Tower (2016),2016,Crime|Documentary,3.8,-0.6
164109,Manshin: Ten Thousand Spirits (2014),2014,(no genres listed),4.5,0.0
164111,From the Land of the Moon (2016),2016,Drama|Romance,2.8,-0.3
164113,Gumball 3000: The Movie (2003),2003,Adventure|Documentary,3.0,0.0
164115,White People (2015),2015,Thriller,2.9,0.30000000000000004
164121,The Sinful Dwarf (1973),1973,Crime|Horror,1.5,-3.2
164123,Mad Doctor of Blood Island (1969),1969,Adventure|Horror|Sci-Fi,2.0,-1.7
164131,Tee for Two (1945),1945,Animation,2.5,0.0
164137,My Girl (2003),2003,Children|Comedy|Romance,3.4,0.6
164139,Freelance (2015),2015,Comedy|Drama|Romance,3.2,0.6
164141,I.T. (2016),2016,Drama,2.7,-0.5
164143,Paranormal Entity (2009),2009,Horror|Mystery|Thriller,2.1,2.7755575615628914e-17
164145,The Neighbor (2016),2016,Crime|Horror|Thriller,3.0,-6.3999999999999995
164147,Behind the Planet of the Apes (1998),1998,Documentary|Sci-Fi,3.3,0.0
164149,Theo and Hugo (2016),2016,Drama,3.9,1.1
164151,Zero Woman: Red Handcuffs (1974),1974,Action|Crime|Drama|Thriller,2.8,0.0
164153,Born Equal (2006),2006,Drama,5.0,0.3
164157,Small Island (2009),2009,Drama|Mystery|Thriller,3.2,0.0
164161,Nina (2016),2016,Drama,3.5,0.4
164163,Twitches (2005),2005,Children|Comedy|Drama|Fantasy,3.3,-0.9000000000000001
164165,Three Days (2001),2001,Children,4.0,1.0
164167,The Curse of Robert the Doll (2016),2016,Horror,1.9,-1.3
164169,The Karamazov Brothers (2008),2008,(no genres listed),3.8,0.0
164173,Planetarium (2016),2016,Drama|Fantasy|Mystery,2.6,-0.3
164175,A Monster Calls (2016),2016,Drama|Fantasy,3.6,-4.899999999999999
164177,Desolate (2013),2013,Drama|Sci-Fi,4.0,0.0
164179,Arrival (2016),2016,Sci-Fi,4.0,129.00000000000009
164181,Samurai Rauni Reposaarelainen (2016),2016,Adventure,3.4,-0.7000000000000001
164183,Terminal Invasion (2002),2002,Horror|Sci-Fi|Thriller,2.0,-1.7
164185,Alien Apocalypse (2005),2005,Comedy|Drama|Horror|Sci-Fi|Thriller,2.5,0.0
164187,Rumbos (2016),2016,(no genres listed),3.5,0.0
164189,Traceroute (2016),2016,Comedy|Documentary,3.0,-0.7
164194,Blue Crush 2 (2011),2011,Drama|Romance,3.3,0.0
164196,"I, Olga Hepnarova (2016)",2016,Drama,3.2,-3.7
164200,Storks (2016),2016,Animation|Children|Comedy,3.3,2.8000000000000003
164202,Journey to the Seventh Planet (1962),1962,Adventure|Fantasy|Horror|Sci-Fi,2.8,-0.6
164204,After the Storm (2016),2016,Children|Drama,3.6,0.0
164206,The Secret World of Lewis Carroll (2015),2015,Documentary,3.0,0.0
164210,Zarkorr! The Invader (1996),1996,Sci-Fi,0.5,0.0
164214,Devil's Playground (2010),2010,Action|Horror,2.1,0.0
164220,The House of Suh (2010),2010,Crime|Documentary,3.8,0.0
164226,Maximum Ride (2016),2016,Action|Adventure|Comedy|Fantasy|Sci-Fi|Thriller,2.2,0.3
164228,Radin ! (2016),2016,Comedy,2.9,3.9
164230,Money Play$ (1998),1998,Action|Drama|Thriller,3.0,0.0
164232,Auschwitz (2011),2011,Drama,1.2,-1.2
164234,Wolvesbayne (2009),2009,Fantasy|Horror,3.5,0.0
164236,Sieranevada (2016),2016,Drama,3.0,-0.4
164244,De Pernas Pro Ar 2 (2012),2012,Comedy|Romance,3.5,1.0
164246,Aux yeux de tous (2012),2012,Drama|Thriller,3.0,-0.39999999999999997
164250,Bellini e o Demônio (2008),2008,(no genres listed),0.5,0.0
164252,Boats Out of Watermelon Rinds (2004),2004,(no genres listed),3.3,0.0
164256,VIPs (2011),2011,Drama,3.3,0.0
164258,Reflections of a Blender (2010),2010,Comedy|Drama,3.0,0.5000000000000002
164260,Horace and Pete (2016),2016,Comedy|Drama,4.0,0.8
164262,The Man from Mo'Wax (2016),2016,Documentary,3.0,0.0
164264,Audrie & Daisy (2016),2016,Documentary,3.3,-3.8000000000000003
164266,The Disciple (2013),2013,Drama|Thriller,3.5,0.0
164268,Iliza Shlesinger: Confirmed Kills (2016),2016,Comedy,3.3,0.8
164270,Back in Crime (2013),2013,Crime|Fantasy,3.0,-0.6
164274,Pastorela (2011),2011,Comedy|Fantasy,3.8,-0.29999999999999993
164276,There's Only One Jimmy Grimble (2000),2000,Comedy,3.5,-1.0
164278,Going Attractions: The Definitive Story of the American Drive-in Movie (2013),2013,Children|Documentary,5.0,0.0
164280,Endless Poetry (2016),2016,Drama|Fantasy,3.7,0.0
164286,Roles in the Wind (2015),2015,Comedy|Drama,2.8,1.0
164288,Seventh Code (2013),2013,Mystery|Thriller,2.5,0.0
164292,Claude Chabrol's High Heels (1972),1972,Comedy,3.5,0.19999999999999996
164302,Secret Chronicle: She Beast Market (1974),1974,(no genres listed),3.2,0.0
164310,Primal Force (1999),1999,Adventure|Sci-Fi,4.5,0.0
164314,Catch Me If You Can (1989),1989,Action|Comedy|Drama,3.6,0.0
164316,Dead Connection (1994),1994,Drama|Thriller,2.5,-0.6
164330,Mary Pickford: The Muse of the Movies (2008),2008,(no genres listed),3.0,0.0
164344,Sidewalk Stories (1989),1989,Comedy,3.5,0.0
164348,The Brain Eaters (1958),1958,Horror|Sci-Fi,2.2,0.0
164354,The Green Glove (1952),1952,Mystery|Romance|Thriller,3.0,0.0
164363,Night of the Strangler (1972),1972,Crime|Drama|Thriller,1.5,-0.6
164367,The Girl with All the Gifts (2016),2016,Drama|Horror|Sci-Fi|Thriller,3.5,-2.3000000000000003
164369,The Distinguished Citizen (2016),2016,Comedy|Drama,3.7,1.5
164371,The Hexer (2001),2001,Adventure|Fantasy|Sci-Fi,5.0,0.0
164373,Abattoir (2016),2016,Horror|Thriller,2.3,-3.2
164375,All Roads Lead to Rome (2016),2016,Comedy,2.8,0.0
164379,Bounty Hunters (2016),2016,Action|Adventure|Comedy,3.0,0.0
164383,In The Dark Half (2012),2012,(no genres listed),3.0,-0.8999999999999999
164395,I Am a Hero (2016),2016,Action|Fantasy|Horror|Sci-Fi,3.3,-0.7
164397,Railroad Tigers (2016),2016,Action|Comedy|War,3.1,0.09999999999999998
164399,Asura: The City of Madness (2016),2016,Action|Crime,3.0,-1.5
164403,Erased (2016),2016,Fantasy|Thriller,3.4,0.0
164407,Line Walker (2016),2016,Action|Crime|Drama,2.8,0.0
164411,My Life as a Courgette (2016),2016,Animation|Children|Drama,3.9,-1.3
164413,Musudan (2016),2016,Mystery|Thriller,2.0,0.1
164417,Insanity (2014),2014,Mystery|Thriller,3.5,-0.7
164423,Raiders of the Sun (1992),1992,Action|Adventure|Sci-Fi,1.2,-0.6
164425,Circus World (1964),1964,Drama|Western,3.0,0.0
164431,Colors of Passion (2014),2014,Drama,4.0,0.0
164435,Marquis de Sade: Justine (1969),1969,Drama|Horror,2.4,-1.6
164443,Freaky Ali (2016),2016,Comedy|Romance,1.0,0.0
164445,Occupied - Die Besatzung (2015),2015,(no genres listed),3.6,-1.0
164447,Pilot Pirx's Inquest (1979),1979,Drama|Sci-Fi,3.2,0.0
164449,Teens in the Universe (1975),1975,Adventure|Children|Comedy|Sci-Fi,4.1,0.0
164451,Murder: No Apparent Motive (1984),1984,Documentary,4.0,-1.3
164453,Failure of Engineer Garin (1973),1973,Adventure|Drama|Sci-Fi|Thriller,4.2,0.0
164455,Tschick (2016),2016,Children,3.5,0.0
164467,Deadly Strangers (1976),1976,Thriller,3.5,0.0
164471,Revenge (1971),1971,Crime|Drama|Thriller,3.0,0.0
164485,Payroll (1961),1961,Crime|Drama,3.0,-0.5
164493,The Clone Returns Home (2008),2008,Drama|Sci-Fi,2.4,-0.3
164503,Public Works (2015),2015,Drama,3.5,0.0
164505,Sioux City (1994),1994,Drama|Thriller,3.0,-0.8999999999999999
164507,A Country Called Home (2015),2015,Drama,2.4,0.0
164513,Sneakerheadz (2015),2015,Documentary,3.2,0.0
164515,Redistributors (2016),2016,Thriller,4.0,0.0
164518,Red Family (2013),2013,Drama,3.5,0.4
164520,Dangerously Excited (2011),2011,Drama,3.5,0.4
164528,A Brand New Life (2009),2009,Drama,3.6,1.1
164532,Crossing Point (2016),2016,Action|Thriller,2.8,0.0
164534,The Night Stalker (2016),2016,Crime|Drama,1.5,-2.1999999999999997
164536,After Midnight (2014),2014,Mystery,2.0,-0.8
164538,Lost in Munich (2015),2015,Comedy|Documentary|Drama,3.9,0.0
164540,Amanda Knox (2016),2016,Documentary,3.5,-2.7
164544,Imperial Dreams (2014),2014,(no genres listed),3.3,0.0
164546,All Eyez on Me (2016),2016,Drama,2.8,0.0
164548,Promise at Dawn (1970),1970,Drama,2.0,0.6
164550,You & Me Forever (2012),2012,Drama,2.8,0.4
164552,Rebounce (2011),2011,Drama,2.5,0.0
164556,I'm a Standard Supporter (2013),2013,Comedy,3.5,1.0
164568,Interrogation (2016),2016,Action|Thriller,3.0,-0.5
164572,Take Me to Town (1953),1953,(no genres listed),4.5,0.0
164582,Moonlight Express (1999),1999,Crime|Drama|Romance,0.5,-0.8
164584,The Debt (2015),2015,Drama|Mystery|Thriller,3.3,0.0
164590,Duell der Brüder - Die Geschichte von Adidas und Puma (2016),2016,Drama,3.8,0.0
164598,Gringo: The Dangerous Life of John McAfee (2016),2016,Documentary|Drama,3.5,0.0
164600,Akira (2016),2016,Action|Crime|Thriller,3.0,-1.2
164602,No manches Frida (2016),2016,(no genres listed),3.2,0.0
164604,Kicks (2016),2016,Adventure,3.5,-0.6
164606,Operation Avalanche (2016),2016,Thriller,2.9,-0.5
164610,States of Grace (2005),2005,(no genres listed),4.0,0.0
164612,Destroyer (1988),1988,Horror|Thriller,4.0,-0.6
164614,Betty Boop's Big Boss (1933),1933,Animation|Comedy,3.6,-0.5
164616,Body Melt (1993),1993,Comedy|Horror,2.5,-0.9
164631,Betty Boop's Museum (1932),1932,Animation|Comedy,3.0,0.0
164635,Bleed (2016),2016,Horror|Thriller,1.6,0.0
164639,The Duelist (2016),2016,(no genres listed),3.2,-0.2
164641,The Burgos Trial (1979),1979,Documentary,3.0,-0.7
164643,A Bride for Rip Van Winkle (2016),2016,Drama,4.1,0.0
164645,Father’s Chair (2013),2013,Drama,3.9,0.0
164649,The Fury of a Patient Man (2016),2016,Crime,3.4,-1.0
164651,The Nightingale (2014),2014,Drama,4.1,0.0
164653,Farewell Baghdad (2014),2014,Drama,3.8,0.0
164655,Gimme Danger (2016),2016,Documentary,3.5,0.0
164657,Tectonic Plate (2016),2016,(no genres listed),4.0,-0.5
164659,The Girl Without Hands (2016),2016,Animation,3.4,0.0
164673,The Swedish Theory of Love (2016),2016,Documentary,3.4,0.0
164675,A Crush on You (2011),2011,(no genres listed),2.8,0.0
164687,Muhammad Ali - The Greatest (1969),1969,Documentary,3.8,0.0
164689,Flowers of Evil (2016),2016,Crime|Drama,2.8,0.0
164691,The Last Band in Lebanon (2016),2016,(no genres listed),4.0,-0.09999999999999998
164693,Lo Sound Desert,0,Documentary,3.0,0.0
164695,Capsule (2015),2015,Drama|Sci-Fi|Thriller,2.4,0.0
164697,The Dwarvenaut (2016),2016,Documentary,3.6,0.0
164699,Man vs. Snake (2014),2014,Documentary,3.8,-0.5
164701,The Golden Cane Warrior (2014),2014,Action|Drama,3.0,0.0
164707,Go Figure (2005),2005,Children|Comedy|Drama,4.1,0.6000000000000001
164709,The Spirit of Christmas (2015),2015,(no genres listed),3.1,0.10000000000000003
164713,The Flight Before Christmas (2015),2015,(no genres listed),4.0,0.6
164719,"Signed, Sealed, Delivered: The Impossible Dream (2015)",2015,Drama|Romance,4.0,0.0
164721,"Signed, Sealed, Delivered: From Paris With Love (2015)",2015,Children,3.7,0.0
164725,The Cheetah Girls 2 (2006),2006,Children|Comedy|Drama,2.4,0.8
164729,Teen Beach 2 (2015),2015,Comedy,2.9,0.0
164731,Secret Summer (2016),2016,Children|Romance,3.9,1.2
164735,The Cheetah Girls (2003),2003,Children|Comedy|Drama,2.8,1.8
164737,Mansfield Park (2007),2007,Drama,3.5,0.0
164739,The Wizards Return: Alex vs. Alex (2013),2013,Adventure|Comedy|Drama,3.6,-0.9000000000000001
164741,Ms. Matched (2016),2016,Comedy|Romance,3.4,1.6
164747,Jesus Christ Superstar - Live Arena Tour (2012),2012,Children,3.0,0.0
164751,Love Never Dies (2012),2012,Drama|Romance,3.4,-1.0
164753,Anything for Love (2016),2016,Romance,3.8,0.09999999999999998
164755,Appetite For Love (2016),2016,Drama|Romance,4.0,0.0
164757,Perfect Match (2015),2015,Comedy|Romance,3.2,0.0
164759,Date with Love (2016),2016,Comedy|Romance,3.7,0.4
164763,Oklahoma! (1999),1999,Romance|Western,4.1,0.0
164765,Love Finds You In Sugarcreek (2014),2014,Children|Drama|Mystery,5.0,0.0
164767,Princess of Thieves (2001),2001,Action|Adventure|Children|Romance,3.0,0.0
164769,Love Finds You in Charm (2015),2015,Drama,3.5,0.4
164773,Danny Says (2015),2015,Documentary,2.9,0.0
164775,"Signed, Sealed, Delivered for Christmas (2014)",2014,(no genres listed),4.0,0.0
164779,Parent Trap III (1989),1989,Action|Children|Comedy|Drama,3.2,0.0
164783,Along Came a Nanny (2014),2014,Mystery,4.5,0.0
164787,You Cast A Spell On Me (2015),2015,(no genres listed),5.0,0.0
164789,Matchmaker Santa (2012),2012,Comedy|Drama,4.8,0.0
164791,"Signed, Sealed, Delivered (2013)",2013,Comedy|Drama,3.8,1.2
164795,"Signed, Sealed, Delivered: Lost Without You (2016)",2016,(no genres listed),3.2,0.0
164797,Harriet the Spy: Blog Wars (2010),2010,Children|Comedy|Drama,2.7,0.0
164799,She Made Them Do It (2012),2012,Action|Drama,4.0,-1.7
164801,The Alchemist Cookbook (2016),2016,Drama,3.1,0.0
164807,Paperback Hero (1999),1999,Comedy|Romance,2.8,1.0
164809,Two-Legged Horse (2009),2009,Drama,2.4,0.0
164817,Honey 2 (2011),2011,Comedy|Drama,3.5,0.0
164821,Colossal (2016),2016,Action|Sci-Fi|Thriller,3.1,-4.1
164823,Do Not Resist (2016),2016,Documentary,3.4,0.0
164825,Drunken Monkey (2002),2002,Action|Adventure|Comedy,3.0,-0.7
164827,Slice (2009),2009,Thriller,3.2,-2.5
164829,Getting Home (2007),2007,Comedy|Drama,4.0,0.4
164837,A Heartland Christmas (2010),2010,Children,4.2,0.0
164839,Moondance Alexander (2007),2007,Children|Drama,3.3,0.8
164841,Flicka: Country Pride (2012),2012,Children|Drama,3.8,-0.3
164843,The Wild Stallion (2009),2009,Action|Adventure|Children|Drama|Western,4.0,0.0
164849,Clearcut (1991),1991,Drama|Thriller|Western,5.0,0.0
164851,Felicity: An American Girl Adventure (2005),2005,Action|Children|Drama|Thriller,4.5,0.0
164853,An American Girl: Chrissa Stands Strong (2009),2009,Children|Drama,3.3,0.0
164857,Minor Details (2009),2009,Children|Drama|Mystery,3.5,0.0
164859,Escape to Witch Mountain (1995),1995,Adventure|Children|Fantasy,3.8,0.6
164861,Isabelle Dances Into the Spotlight (2014),2014,Children|Drama,5.0,0.0
164863,Molly: An American Girl on the Home Front (2006),2006,Children|Drama,3.8,-1.2
164869,A Cinderella Story: If the Shoe Fits (2016),2016,Comedy,3.2,0.0
164873,Little Crumb (1999),1999,Drama,3.6,0.0
164877,Crash and Burn (1990),1990,Sci-Fi|Thriller,2.9,0.0
164881,Night Guards (2016),2016,Action|Sci-Fi,2.0,0.0
164887,The Bunnyman Resurrection (2014),2014,Horror,1.5,0.0
164889,Ich bin dann mal weg (2015),2015,Comedy|Drama,3.2,0.0
164893,City of God – 10 Years Later (2013),2013,Documentary,3.3,-0.5
164895,You Are Umasou (2010),2010,Adventure|Animation|Children,3.9,0.6
164897,Veranda för en tenor (1998),1998,Drama,3.5,0.4
164899,Blue Jay (2016),2016,Drama,3.7,1.7999999999999998
164901,Heavenly Shift (2013),2013,Comedy|Drama,3.7,0.0
164903,Interruption (2015),2015,Drama,3.7,0.0
164905,Voyage of Time: Life's Journey (2016),2016,Documentary|Drama,3.4,1.2000000000000002
164907,A Star for Christmas (2012),2012,Comedy|Drama|Romance,5.0,0.4
164909,La La Land (2016),2016,Comedy|Drama|Romance,3.8,50.70000000000006
164911,Exorcism (1975),1975,Horror,4.0,0.0
164917,13th (2016),2016,Documentary,3.9,-3.5
164921,Validation (2007),2007,Comedy|Romance,3.7,1.0
164923,Flirty Birdy (1945),1945,Animation,3.2,0.0
164929,Air Mater (2011),2011,Animation|Children,2.1,0.0
164931,The Siege of Jadotville (2016),2016,Drama|Thriller,3.5,2.0999999999999996
164933,Collector (2016),2016,Drama|Thriller,3.5,0.1
164935,Being 17 (2016),2016,Drama,3.5,0.0
164939,Vincent N Roxxy (2016),2016,Crime|Drama|Thriller,2.9,-0.6
164941,The Present (2014),2014,Animation|Comedy,3.3,0.4
164943,Road to Yesterday (2015),2015,Drama|Romance,3.8,-0.6
164945,Brother Nature (2016),2016,Comedy,2.3,0.0
164947,Clean Hands (2015),2015,Crime|Drama|Thriller,2.5,-0.5
164949,The Salesman (2016),2016,Drama,3.8,-6.300000000000001
164953,Pale Moon (2014),2014,Crime|Drama,3.5,-0.6
164955,Adopt a Sailor (2008),2008,Comedy|Drama|Romance,4.0,-0.4
164957,Barbie in Rock 'N Royals (2015),2015,Animation|Children,2.8,0.0
164959,Barbie: Spy Squad (2016),2016,Action|Animation|Children,2.6,-0.19999999999999996
164967,How to Make a Monster (1958),1958,Horror|Sci-Fi,2.2,0.0
164969,Jungle Captive (1945),1945,Horror,3.5,-0.5
164971,Two Lottery Tickets (2016),2016,Comedy,3.7,0.0
164973,Love Building (2013),2013,Comedy|Drama,3.0,0.5
164977,The Gay Desperado (1936),1936,Comedy,0.5,0.0
164981,Allied (2016),2016,Action|Drama|Romance|Thriller|War,3.5,-4.499999999999999
164983,The Monster (2016),2016,Horror,2.8,-1.1
164985,Skateboard (1978),1978,Action|Comedy,1.5,0.0
164987,Drei Mann in einem Boot (1961),1961,Comedy,3.0,0.4
164993,The Blood Oranges (1998),1998,Drama|Romance,2.5,0.0
164997,Dr. Renault's Secret (1942),1942,Horror|Mystery|Thriller,3.2,-0.6
164999,Buried Alive (1939),1939,Crime|Drama|Romance,3.5,0.2
165003,Chicken People (2016),2016,Documentary,3.4,0.1
165009,Day the World Ended (1955),1955,Horror|Sci-Fi,1.0,-1.2999999999999998
165013,Frankenstein Meets the Spacemonster (1965),1965,Horror|Sci-Fi,2.5,-0.6
165015,Mr. Right (2009),2009,Comedy|Drama|Romance,3.0,0.4
165017,Paid in Full (1950),1950,Drama,3.5,0.0
165023,Phantasm: Ravager (2016),2016,Fantasy|Horror,2.2,-0.8
165027,Something to Sing About (2000),2000,Drama,2.0,0.0
165029,Teenage Cave Man (1958),1958,Adventure|Sci-Fi,2.5,0.0
165041,The Zombie Diaries 2 (2011),2011,Action|Horror,4.0,0.4
165045,Wise Girl (1937),1937,Comedy,2.8,0.0
165049,Autumn in the Vineyard (2016),2016,Romance,3.3,-0.2
165051,Falsely Accused (2016),2016,Crime|Mystery|Thriller,2.7,-2.3
165053,Who Gets the Dog? (2016),2016,Comedy|Romance,3.8,0.4
165059,Charles Darwin and the Tree of Life (2009),2009,Documentary,4.2,0.8
165061,The Sidelong Glances of a Pigeon Kicker (1970),1970,Comedy,2.0,0.5
165065,Outcast (2010),2010,Fantasy|Horror|Sci-Fi,3.0,0.0
165067,Woman of Tokyo (1933),1933,Drama,3.5,0.0
165075,London Town (2016),2016,Drama,3.9,-1.2000000000000002
165079,Primitive London (1965),1965,Documentary,3.2,0.0
165081,The Hide (2008),2008,Horror|Thriller,3.8,0.0
165083,Scaramouche (1923),1923,Drama|Romance,2.8,0.0
165085,Batman: Return of the Caped Crusaders (2016),2016,Action|Animation|Comedy,3.2,0.6
